Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Master of Arts in History,,,,,Graduate,Fall 2026,,,,,,Not Required,REQUIRED,"Program-specific requirements (e.g. writing samples, personal statements, resumes, letters of purpose, letters of recommendation, etc.) must be submitted within the application, unless specifically directed to you otherwise by the program to which you are applying. [9]",,,False,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts and Sciences,,,,,,,,,"The MA in History requires 32 semester hours of credit, including two required courses: HIST 501 and a research seminar. The department's fields for the MA are Africa, Asia, Europe (early modern or modern), Latin America, the Middle East, and the United States. Students in the MA program must choose one of these as a major field. The remaining courses are chosen by the student in consultation with his or her advisor. Students may elect to complete a traditional MA thesis or to complete a two-course research-oriented track. All students must also demonstrate a reading knowledge of one foreign language. The MA may be taken as a terminal degree or as a step toward the PhD; for students who do excellent work in the MA program, the department may recommend continuation in the doctoral program.",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,2.75,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,"Fellowships, Assistantships",FALSE,,,FALSE,FALSE,,,
,Master of Arts in Latin American and Latino Studies,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants are considered on an individual basis. The program will accept and review applications for the fall semester only. Transcripts for all undergraduate and any graduate work must be submitted. In addition to the Graduate College minimum requirements, applicants must meet the following program requirements:

*   Baccalaureate Field: No restrictions.
*   Grade Point Average: At least 3.00/4.00 for the final 60 semester hours (90 quarter hours) of undergraduate study.
*   Letters of Recommendation: Three letters required, preferably from faculty members in social sciences and humanities. [1]
*   Personal Statement: Required. The statement must address the applicant's professional and academic goals and the candidate's reasons for applying to a Latin American and Latino Studies graduate program. The statement should have a maximum extension of three double-spaced pages. [2]
*   Resume/CV: A resume or CV is required. [1]",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Latin American and Latino Studies,,,,,,,,"['Latin American and Latino Studies (Interdepartmental Concentration)', 'Violence Studies (Interdepartmental Graduate Concentration)']","The mission of the Master of Arts in Latin American and Latino Studies is to offer an interdisciplinary perspective to the study of both contemporary Latin American societies and of Latinos and immigrants of Latin American descent in the United States. This program emphasizes the histories and experiences of Latin American and Latino people as they enter into a transnational dialogue that defines both American and Latin American identities, cultures, economies, and politics in the 21st century. The program encourages an interdisciplinary approach that ranges across the social sciences, humanities, and cultural studies. [8]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,"The University of Illinois at Chicago is accredited by the Higher Learning Commission (HLC) of the North Central Association of Colleges and Schools (NCA). [1, 2]",,,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Arts in Museum and Exhibition Studies,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants are considered on an individual basis. In addition to the Graduate College minimum requirements, applicants must meet the following program requirements: Baccalaureate Field No restrictions. Grade Point Average At least 3.00/4.00 for the final 60 semester hours (90 quarter hours) of undergraduate study. The GRE is not required. Three letters of recommendation are required from faculty members or others familiar with the applicant's education, ability, and experience. Applicants must submit a statement of purpose no more than 500 words in length. Applicants must also submit a writing sample of a minimum of 6 pages (1,500 words). Applicants will be contacted to schedule an interview after completing the online application. [3, 4]",Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Art and Art History,"$3,622 per year (Differential Tuition)",,,,,,,"The Museum and Exhibition Studies (MUSE) Program participates in the Interdepartmental Graduate Concentration in Gender and Women's Studies, which is offered by the Gender and Women's Studies (GWS) program. [3, 5]","The program in Museum and Exhibition Studies (MUSE) in the School of Art and Art History supports study and research leading to the interdisciplinary Master of Arts in Museum and Exhibition Studies. [1, 6] The MA in MUSE offers a synthesis of research and professional practice appropriate to professions in museums and exhibitions. [1, 6] At the University of Illinois at Chicago, the study of Museum and Exhibition Studies places social justice at the core of its work and scholarship. [2] Full-time resident students are required to take five core courses that focus on exhibition-making, collections, writing for exhibitions, public engagement strategies, and the histories of museums and genres. [2] Additionally, students take two capstone research courses, five elective courses, and complete a capstone project or thesis during the two-year program. [2] An optional supervised internship is also available as an elective. [2]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,54,,95,,,,,,,,,,,,,"Fellowships, assistantships (teaching, research, and graduate), scholarships, tuition waivers",FALSE,,,FALSE,FALSE,,,
,Master of Arts in Philosophy,,,,,Graduate,Fall 2026,,,,,,Not Required,REQUIRED,,,,False,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,"The Department of Philosophy offers work leading to degrees in Philosophy at both the master's and doctoral levels. The MA program requires the completion of 36 semester hours of credit. A minimum of 20 of these hours must be at the 500-level. Of these 20 hours, at least 16 must be in regularly scheduled 500-level philosophy courses. A maximum of 8 hours of PHIL 590 and 16 hours of PHIL 596 are allowed. All 36 hours may be taken in philosophy. With the approval of the department, up to 12 hours may be taken in other departments.",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Arts in Political Science,,,,,Graduate,Fall 2026,,,,Not Required,Required,Optional,REQUIRED,"In addition to the Graduate College minimum requirements, applicants must meet the following program requirements:

*   Baccalaureate Field: No restrictions. [7]
*   Grade Point Average: At least 3.00/4.00 for the final 60 semester (90 quarter) hours of undergraduate study. [7]
*   Tests Required: None. [7]
*   Letters of Recommendation: Three are required, preferably from faculty members in political science or cognate disciplines who are familiar with the applicant's training and ability. [7]
*   Personal Statement: Required. The statement should address the applicant's academic goals. [7]",Not Required,,True,True,True,False,False,False,,True,,,,True,True,False,False,False,,,,College of Liberal Arts and Sciences,,,,,,,,"['American Government and Politics', 'Comparative Politics', 'International Relations', 'Public Policy', 'Security Studies']","The Master of Arts program focuses on the core scholarly Areas of Political Science. Courses in the MA program serve as foundation for work in doctoral program or as preparation for careers in government, nonprofit organizations, or related work in the private sector. [1]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,3.5,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Arts in Sociology,,,,,Graduate,Fall 2026,,,,Not Required,Required,Not Required,REQUIRED,"In addition to the Graduate College minimum requirements, applicants must meet the following program requirements: Applicants must hold a baccalaureate degree. A GPA of at least 3.00/4.00 for the final 60 semester hours of undergraduate study is required. Transcripts are required from all institutions where the applicant earned the last 60 semester hours of study. Three letters of recommendation are required, preferably from former or current teachers. The department only accepts applicants who intend to earn the PhD; the MA is earned en route to the doctorate.",Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,"[""Gender and Women's Studies"", 'Latin American and Latino Studies', 'Survey Research Methodology', 'Violence Studies', ""Women's Health""]","Students in the Department of Sociology at UIC are prepared to successfully enter academia or research positions in the public sector. The department accepts only applicants to the program who intend to earn the PhD. Students who do not already have an MA in Sociology will earn one as they complete requirements for the doctorate. Course work and research leading to a doctoral degree are concentrated in the area of inequality focusing on the sociology of race, ethnicity, and gender or the sociology of work, organizations, and the economy. Other specialty areas are currently in development.",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,"The University of Illinois Chicago is accredited by the Higher Learning Commission. [10, 12] Specific accreditation for the Master of Arts in Sociology program is not mentioned.",,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Business Administration,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"The University of Illinois Chicago (UIC) Business school employs a holistic admission process that evaluates an applicant's undergraduate record, professional experience, personal statement, and letters of recommendation. [12] A 3.0/4.0 undergraduate GPA is preferred. [12, 15] While a business-related undergraduate degree is not a prerequisite, applicants to the MBA program are expected to have at least two years of professional work experience after completing their bachelor's degree. [15] All applicants are required to submit a current CV or resume. [15]",Not Required,,True,True,True,False,False,False,,True,,False,,True,True,True,False,False,,,,College of Business Administration,,,,,,,,"['Accounting', 'Business Analytics', 'Economics', 'Entrepreneurship', 'Finance', 'Human Resource Management', 'International Business', 'Management', 'Management Information Systems', 'Marketing', 'Operations and Supply Chain Management', 'Real Estate', 'Self-Directed']","The UIC Business Liautaud Graduate School offers a Master of Business Administration with concentrations in Accounting, Business Analytics, Economics, Entrepreneurship, Finance, Human Resource Management, International Business, Management, Management Information Systems, Marketing, Operations and Supply Chain Management, Real Estate, and a Self-Directed option. [3] Students may complete the program by selecting among four different enrollment options: Flexible (full-time or part-time enrollment), Accelerated, or Online. [3] Students may start the on-campus Flexible full- or part-time program in the fall, spring, or summer semester. [3]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,The UIC Business Liautaud Graduate School is accredited by the Association to Advance Collegiate Schools of Business (AACSB International). [7],,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of City Design,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants are considered on an individual basis. In addition to the Graduate College minimum requirements, applicants must meet the following program admission criteria:

Baccalaureate Field: Architecture, Landscape Architecture, Urban Studies, Urban Planning, and other creative fields. Relevant professional experience of two or more years is strongly recommended.
Grade Point Average: At least 3.00/4.00 for the final 60 semester hours (90 quarter hours) of undergraduate study. [2, 3]
Tests Required: None required for admission. [2, 3]
Letters of Recommendation: Three required. [2, 3]
Personal Statement: Required. The statement must address the applicant’s educational and career goals and previous pertinent work, volunteer, and/or academic experience. [2, 3]
Other Requirements: Applicants must submit a portfolio comprising their most important and representative visual arts, design, research, and/or professional work such as an essay, academic paper or policy report, newspaper article, photographs, handmade sketches, computer-generated graphics, design proposal, or project of which they are the sole author or designer. [2, 3] Applicants must submit a resume as well. [2, 3]",Optional,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,"The Master of City Design (MCD) is a 10-month intensive graduate degree focusing on the built environment and addressing pressing racial, spatial, and climatic inequality issues. [2] Hands-on field-based studio learning provides immersive exposure to integrated, interdisciplinary design approaches and professional practice in urban places across Chicago. [2] Our diverse and interdisciplinary curriculum integrates urban design with climate science, community economic development, environmental planning, public policy, and transportation equity. [2]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,"No specialized accreditation, licensure nor certification requirements exist for the proposed Master of City Design. [11]",,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Design,,,,,Graduate,Fall 2026,,,,Required,Required,,REQUIRED,"In addition to the Graduate College minimum requirements, applicants must meet the following program requirements for the School of Design. Baccalaureate Field: No restrictions; however, individuals who apply must demonstrate an advanced level of competence in graphic design through their portfolio submission. Grade Point Average: At least 3.00/4.00 for the final 60 semester hours (90 quarter hours) of undergraduate study. [10]",Not Required,,True,False,False,False,False,False,,True,,,,True,True,False,False,False,,,,"College of Architecture, Design, and the Arts",,,,,,,,"['Graphic Design', 'Industrial Design']","The Master of Design (MDes) in Graphic Design or Industrial Design prepares designers to make substantive contributions that advance the profession and improve our world. [2] Focused on independent research projects, students explore a topic of inquiry with the potential to inform and shape disciplinary knowledge. [2] Applicants from any background are welcome in the MDes program. [2] Students applying directly to the two-year program are expected to demonstrate a record of professional experience in design and to present a considerable and significant portfolio of work. [2] Applicants who do not hold a bachelor's degree in design may be eligible for one year of prerequisite coursework, customized per student, in preparation for the two-year MDes sequence. [2]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,"The University of Illinois Chicago is accredited by the Higher Learning Commission. [10, 11] Information regarding specific accreditation for the Master of Design program by an accrediting body such as the National Association of Schools of Art and Design is not available on the university's website.",,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,53,,80,,,,,,,,,,,,,Fellowship,FALSE,,,FALSE,FALSE,,,
,Master of Education,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants must meet the admission criteria of the Graduate College, including a minimum grade point average of 3.00/4.00 for the final 60 semester hours (90 quarter hours) of undergraduate study.",Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,"['MEd Early Childhood Education', 'MEd Instructional Leadership - Educational Studies', 'MEd Instructional Leadership - Policy Studies', 'MEd Language, Literacies & Learning', 'MEd Measurement, Evaluation, Statistics & Assessment (MESA) on-campus', 'MEd Measurement, Evaluation, Statistics & Assessment (MESA) Online', 'MEd Science Education', 'MEd Special Education', 'MEd Urban Higher Education', 'MEd Youth Development']","Our Master of Education (MEd) programs are for people who are or want to become teachers, researchers, and educational leaders. Our master's students work with our faculty, graduate students, and community partners to develop research and practical experience in Chicago's schools and community-based organizations. [2]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,"The University of Illinois Chicago is institutionally accredited by the Higher Learning Commission (HLC). [22, 23] The curricula for teacher preparation have been approved by the Illinois Board of Higher Education and the Illinois State Board of Education (ISBE). [22] The Council on Teacher Education (CTE) at UIC oversees all teacher preparation programs, including licensure and endorsements. [21]",,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Education in Early Childhood Education,,,,,Graduate,Fall 2026,,,,Not Required,Required,Not Required,REQUIRED,"Applicants must complete the UIC Graduate Admissions application. Required documents include undergraduate transcripts for the last 60 hours of the undergraduate degree and all graduate transcripts. For international applicants, TOEFL or IELTS test scores are necessary. Three letters of recommendation are required, which should address academic qualifications, research ability/experience, and the capacity for advanced degree studies. At least one letter should be from someone who can speak to the applicant's experience with children. Additionally, applicants must complete a questionnaire and a written statement regarding their experience with young children. [5]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Education,,,,,,,,,"The MEd in Early Childhood Education is a blended early childhood and early childhood special education program designed to prepare program completers to work with all children and their families. [2] The primary focus is on preparing teachers, but program completers also are qualified for other roles including working as a developmental therapists and leadership roles in early childhood settings. [2] UIC's master's program in Early Childhood Education reflects the most recent scholarly advances about the cultural and contextual nature of children's learning, while also responding to the needs of the Chicagoland community. [2] The program was the first in the state of Illinois to prepare teachers to work with all young children regardless of ability, and is today still one of very few that offer blended curriculum in early childhood and early childhood special education. [2] The program educates professionals dedicated to working with young children and their families across a wide range of settings. [2]",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,"During the program, students have the opportunity to earn an Illinois Professional Educator License (PEL) with an endorsement in Early Childhood Education and Early Childhood Special Education, the Illinois Gateways Level 5 Early Childhood Education credential, and/or the Illinois Early Intervention credential. [2]",,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Education in Instructional Leadership,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"In addition to the Graduate College minimum requirements, applicants must meet the following program requirements: Baccalaureate Field No restrictions. Grade Point Average: Recommended minimum of 2.75/4.00 for the final 60 semester (90 quarter) hours of undergraduate study and at least 3.00/4.00 for all postbaccalaureate/graduate coursework. [2]",,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Education,,,,,,,,"['Educational Studies', 'Policy Studies']","The Policy Studies a concentration within the Instructional Leadership MEd program allows students to design their own programs of study toward deepening understandings of how to support underserved communities in Chicago and beyond. [6] The MEd in Instructional Leadership - Policy Studies provides students with knowledge and resources to support historically marginalized populations gain access to increased educational opportunities. [6] Housed within the Educational Policy Studies Department, this master's degree offers students the flexibility to select a strand of study related to their personal and professional goals. [6] The Educational Studies concentration within the MEd Instructional Leadership program enables students to design their own course of study with guidance from an adviser. Individuals from a variety of backgrounds (art, sports, business, humanities, higher education, etc.) can pursue a course of study tailored to their backgrounds, interests, and personal & professional aspirations. Also, if an applicant currently holds a professional teacher licensure s/he can earn endorsements to their PEL and /or pursue advanced studies in educational topics (although having a teacher license is not required for this program).",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,54,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Master of Education in Language, Literacies, and Learning",,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"In addition to the Graduate College minimum requirements, applicants must meet the following program requirements: a recommended minimum GPA of 2.75/4.00 for the final 60 semester hours of undergraduate study and at least 3.00 for all postbaccalaureate/graduate coursework, two letters of recommendation, a resume, and a personal statement (500–1000 words). [2] For certain endorsements, an Illinois Professional Educator License (PEL) is required, and the Reading Specialist endorsement requires a minimum of two years of teaching experience. [1, 2]",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Education,,,,,,,,,"The MEd in Language, Literacies, and Learning provides advanced training for educators and other professionals who work with linguistically and culturally diverse learners in urban settings. This program prepares individuals for a variety of roles, such as bilingual and English as a Second Language (ESL) teachers, literacy or reading specialists, and language and literacy leaders in schools and communities. The curriculum is designed to help students develop a deep understanding of the sociopolitical and sociocultural contexts of language and literacy education, as well as the theoretical and practical knowledge needed to design and implement effective and equitable instruction and assessment. Students in this program will engage in coursework that focuses on first and second language acquisition, bilingualism and biliteracy, multicultural literatures, digital and media literacies, and disciplinary literacies. They will also have opportunities to participate in supervised clinical experiences in schools and community-based organizations. Through this combination of coursework and fieldwork, graduates will be prepared to become leaders and advocates for educational equity and social justice.",,https://catalog.uic.edu/gcat/degree-programs/grad-prof-degree-programs/,,,,FALSE,False,2,4.0,2.75/4.00 for the final 60 semester hours of undergraduate study and 3.00 for all postbaccalaureate/graduate coursework,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,54,,80,,,,,,,,,,,,,"Fellowships, assistantships, and tuition/fee waivers",FALSE,,,FALSE,FALSE,,,
