Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Literary Translation (Certificate),,,,,Graduate-Certificate,,,,,Not Required,Not Required,Not Required,REQUIRED,"The Certificate in Literary Translation is for students already enrolled in a graduate program (M.A. or Ph.D.) at Indiana University. [10] Students must inform the chair of the Translation Studies committee of their intent to complete the certificate. The requirements include 21-24 credit hours of coursework, including C580 (History and Theory of Translation), two translation workshops, and three other relevant graduate-level courses. [9] Applicants must have expert knowledge of English and another language. A final, substantial translation project of a literary or scholarly work into English, typically 40-60 pages long and accompanied by an explanatory essay, is also required. [9]",Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,"The Certificate in Literary Translation testifies to a complete course of study in the practice and theory of literary translation. As a complement to a graduate qualification in comparative literature or any other area of study, the certificate offers a clear advantage to students in a complex and multilingual world. [2] The certificate program requires a seminar in translation theory and workshops in the practice of literary translation, as well as advanced graduate work in another language department. [2] Certificate students collaborate with faculty and the translation studies committee to complete and present a substantial project. This entails the translation of a literary or scholarly work into English along with an essay addressing the theoretical and practical issues salient in the translation process. [2, 3] The program comprises 21-24 credits. [3]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,,,80,,,,,,,,,,,,,,,,,,,,
,Local Government Management (Certificate),,,,,Graduate-Certificate,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mass Communication (PhD),,,,,Doctoral,,,,,Required,Required,Not Required,REQUIRED,"Applicants for the Doctor of Philosophy in Media Arts and Sciences are expected to hold a four-year bachelor's degree and a two-year master's degree or a comparable credential from an accredited institution, with a minimum GPA of 3.5 in their master's program or its equivalent. [1] Three letters of recommendation are also necessary for the application. [1, 2]",Required,,True,False,False,False,False,False,,False,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,
,Mathematical Sciences (PhD),,,,,Doctoral,,,,,,,GRE,REQUIRED,,,,False,False,True,False,True,False,,True,False,False,False,False,True,True,False,False,,,,,,,,,,,,"Students earning a Ph.D. in Mathematical Sciences have the option to specialize in pure mathematics, applied mathematics or mathematical statistics. [2, 8]"," ThePh. D. in Mathematical Sciences is offered in the Department of Mathematical Sciences. Students earning aPh. D. in Mathematical Sciences have the option to specialize in pure mathematics, applied mathematics or mathematical statistics. Our department is currently doing research in integrable systems, mathematical physics, dynamical systems, noncommutative geometry, operator algebras, differential geometry, partial differential equations, functional analysis, statistics and probability, applied mathematics, biomathematics, computational neurosciences, and scientific computing. [2]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80,,,,,,,,,,,,,,,,,,,,
,Mathematics (Doctoral),,,,,Doctoral,,,,,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,,,,7,,,68.0,,80,,,,,,,,,,,,,,,,,,,,
,"Mathematics Education (Ed.D. in Curriculum and Instruction, Online)",,,,,Graduate,,,,,,,,,,,,,,False,False,False,False,,,False,False,False,,,,False,False,,,,,,,,,,,,Specialization in Mathematics Education,"The 60-credit, post-masters Ed. D. degree is for experienced mathematics teachers, instructional leaders, and others wishing to pursue a doctorate focusing on mathematics education. [1] This fully online program offers flexibility for working professionals from across the U.S. and around the world. [1] Courses are taught by world-renowned mathematics education faculty. [1] As a student in the Ed.D. in Curriculum and Instruction with a specialization in mathematics education, you'll develop the skills you need to work in a variety of educational domains, such as research, teacher education, and curriculum development. [2] This program allows you to learn new strategies for engaging students—from problem-based, discussion-rich teaching methods to appropriate uses of technology in math classrooms. [2] Courses focus on: effective mathematics teaching, mathematical thinking and learning, equity in mathematics education, mathematics curriculum, problem solving, teaching mathematics with digital technologies, mathematics assessment, and mathematics teacher education. [1, 2]",,https://graduate.indiana.edu/degrees-programs/degrees.html,"Requires a Bachelor's degree and a Master's degree from an accredited institution. [1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mathematics Education (Ph.D. in Curriculum and Instruction),,,,,Graduate,,,,,Required,Required,GRE,REQUIRED,"A completed online application is required which includes a Personal statement, Resume, and two letters of recommendation. A Bachelor's degree from an accredited institution with a minimum accumulative GPA of 2.75 out of 4.00 is necessary. GRE scores are required. For international students, a minimum TOEFL score of 79, a minimum IELTS score of 6.5, or a minimum Duolingo score of 115 is required. [7]",Not Required,,False,False,True,False,True,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,Specialization in Mathematics Education,"The Ph.D. prepares students to do research and teach mathematics and mathematics education at colleges and universities. Specifically, this 90-credit hour Ph.D. program prepares you to conduct original research on topics in Mathematics Education, such as studies on how students and teachers learn mathematics, examinations of equity in mathematics education, assessments of students' and teachers' mathematical knowledge, studies about teachers' beliefs, and studies about how technology can be used to enhance mathematics learning. The doctoral program focuses on K-12 mathematics teaching and learning. [4] Most students entering the program have K-12 teaching experience, and graduates of the program often become university faculty who prepare elementary and secondary teachers. [4]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,79,,,,,,,,,,,,,,,,,,,,
,"Mathematics, Applied Statistics (M.Sc.)",,,,,Graduate,,,,,,Required,,,"While there are no absolute prerequisites for admission, the most important credential is a record of successful work in advanced mathematics courses. Most successful applicants have an undergraduate degree in mathematics or a closely related field. A successful applicant will normally have completed courses in advanced calculus, linear algebra, and modern algebra.",Not Required,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,Applied Statistics,"Students in the Master of Science in Applied Statistics degree program learn the basis for the application of modern statistical methods. In addition to the basic theoretical foundations, areas of methodology include regression analysis, design of experiments, multivariate analysis, quality control, survival analysis, time series, sample surveys, categorical, and nonparametric methodology. All applied courses use and emphasize the importance of modern statistical computing software. You'll learn to use a broad base of practical techniques and applications from a wide variety of fields. At the same time the student's background in theory is developed so the learning process will continue in any professional environment pursued after graduation. You'll graduate with broad training in statistical methodology that is suitable for applications in industry, medicine, business and government.",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Medical and Molecular Genetics (M.Sc.),,,,,Graduate,Fall,,2025-03-03T00:00:00,2026-01-15T00:00:00,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,IU School of Medicine,,,,,,,,"The official Indiana University websites do not specify a distinct concentration name for the general Master of Science in Medical and Molecular Genetics program. However, the program does offer a specific track or plan in 'Genetic Counseling'. [4]","The Master of Science in Medical and Molecular Genetics is an independent degree designed to prepare students for careers in laboratory research or education. [1, 3] Students must complete a minimum of 30 credit hours of approved coursework with at least a 3.0 GPA. [1] The curriculum includes at least 20 hours in Medical Genetics or approved equivalents, with required courses such as Basic Human Genetics, Clinical Genetics, Molecular and Biochemical Genetics, Human Cytogenetics, and Population Genetics. [1] Students completing the research-focused Master of Science will be able to demonstrate an in-depth understanding of medical and molecular genetics, integrate biological knowledge from various approaches, critically analyze scientific literature, and present scientific ideas. [4] For the degree completion, students have the option to either prepare and defend a Master's thesis, have a first-authorship on a refereed publication with departmental approval, or complete an additional six hours of non-research coursework. [1]",,https://graduate.indiana.edu/degrees-programs/degrees.html,"The official Indiana University websites do not mention a specific accreditation for the Master of Science in Medical and Molecular Genetics program itself. However, it is noted that the laboratories within the Department of Medical and Molecular Genetics are accredited by the College of American Pathologists (CAP) and certified by CLIA. [7] The related Clinical Genetics Residency program is accredited by the Accreditation Council for Graduate Medical Education (ACGME). [2]",,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,110.0,,,,6.5,,,,,79,,,,,,,,,,,,,,,,,,,,
,Medical Science (M.Sc.),,,,,Graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Medicine (Doctoral),,,,,Doctoral,,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Indiana University School of Medicine,,,,,,,,"['MD dual degree programs allow medical students to adjust the traditional four-year MD education schedule to complete coursework for a PhD, MBA, JD, MPH, MS or MA.', 'Scholarly Concentrations and certificate programs']","Indiana University School of Medicine offers a nationally recognized, fully accredited four-year medical education program leading to a Doctor of Medicine (MD) degree. The MD program at IU School of Medicine is the largest undergraduate medical education program in the United States. [12] With nine campuses and strong partnerships with teaching hospitals throughout the state, the school offers unparalleled opportunities and resources for students to explore their interests and pursue specialty training to prepare for successful careers. [12] After students complete this phase of medical education, they often match to highly desirable residency programs — either at IU School of Medicine or other competitive medical schools — to continue training. The four years of medical school are divided into three phases. The first two years focus on the basic sciences with clinical integration; the third- and fourth-years are devoted solely to clinical experiences with emphasis on specialty training for career placement in the fourth year. [12] Required third-year clerkships include eight-week rotations in Internal Medicine, Pediatrics and Surgery; four-week rotations in Family Medicine, Neurology, OB/Gyn and Psychiatry; and a two-week rotation in Anesthesia. [12] Fourth year electives provide students the flexibility to pursue focused training in specific areas of medicine. [12]",,https://graduate.indiana.edu/degrees-programs/degrees.html,"The Doctor of Medicine (MD) program at Indiana University School of Medicine is fully accredited. [12] The accrediting body for MD programs in the United States is the Liaison Committee on Medical Education (LCME). [2, 17]",,,,False,,4,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mental Health Counseling and Counselor Education – Addictions Track (M.S.Ed.),,,,,Graduate,Fall,,,Jan 15,,,Not Required,REQUIRED,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Education,,"For the 2026-2027 academic year, the tuition is $488.15 per credit hour for Indiana residents and $1,640.07 per credit hour for non-residents. [18]",,,,,,Addictions Track,"This 60-credit hour degree prepares you for a career as an addictions-focused counselor in a variety of community settings. The evidence-based curriculum and practical training spans prevalence, prevention, and treatment of substance use disorders. Through a combination of coursework, laboratory experiences, practica, and internships you'll develop effective counseling skills and gain the qualifications and confidence needed to help others. [1]",,https://graduate.indiana.edu/degrees-programs/degrees.html,"The M.S. Ed in Mental Health Counseling and Counselor Education is accredited by the Masters in Psychology and Counseling Accreditation Council (MPCAC) for the period of August, 2018 through August, 2028. [1]",,"Indiana resident: $488.15, Non-resident: $1640.07 (for 2026-2027 academic year). [18]",,,,4.0,2.75,,,,,,,,,,,,,,,,,,,,,,115.0,112,,,6.5,,,54.0,,79,,,,,,,,,,,,,Fellowships and assistantships. [18],,,,,,,
,Mental Health Counseling and Counselor Education – Mental Health Track (M.S.Ed.),,,,,Graduate,Fall,,,Jan 15,,,,,,,,,,,,,,,,,,,,,,,,,,,"School of Education, Indiana University Bloomington",,"The program is 60 credit hours in total. For the 2026-2027 academic year, the per-credit-hour tuition for an Indiana resident is $488.15 and for a non-resident is $1640.07. [11] This does not include all fees, which will vary depending on the number of credits enrolled. [11]",,,,,,Mental Health Track,"This 60-credit hour degree prepares you for a career as a professionally-licensed mental health counselor in a variety of community settings. Through a combination of coursework, laboratory experiences, practica, and internships you'll develop effective counseling skills and gain the qualifications and confidence needed to help others.",,https://graduate.indiana.edu/degrees-programs/degrees.html,"The M.S. Ed in Mental Health Counseling and Counselor Education is accredited by the Masters in Psychology and Counseling Accreditation Council (MPCAC) for the period of August, 2018 through August, 2028.",,"For the 2026-2027 academic year, the tuition is $488.15 per credit hour for Indiana residents and $1640.07 per credit hour for non-residents. [11]",,,,4.0,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fellowships and assistantships. [11] Student Central also mentions scholarships based on academic achievement or financial need. [17],,,,,,,
,Microbiology and Immunology (M.Sc.),,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,IU School of Medicine,,,,,,,,,"The Master of Science (MS) degree program in the Department of Microbiology and Immunology prepares research scientists for productive careers at a highly competitive level in the ever-changing health care market place. [4] The department offers didactic coursework sufficient for rapid mastery of concepts central to the discipline while emphasizing active student involvement in the laboratory as quickly as possible. [4] Students are engaged in ongoing accrual of knowledge and accomplishments in the Department of Microbiology and Immunology through attendance at the weekly departmental seminar, participation in the weekly departmental research in progress meeting, participation in journal clubs and research meetings and attendance and presentations at local and national meetings. [4] The program provides varied forums to enhance student communication and teaching skills and expects training to be completed in two to three years, producing independent, creative investigators. [4]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,110.0,112,,,6.5,,,54.0,,100,,,,,,,,,,,,,,,,,,,,
,Middle Eastern Languages and Cultures (Doctorate),,,,,Doctoral,Fall,,August 2025,"December 15, 2025",,,Not Required,REQUIRED,"Admission to the MELC Ph.D. requires a BA or MA in an appropriate field with at least a 3.0 GPA. Any student whose first language is not English (including dual U.S. citizens who were educated in a language other than English) must submit a Test of English as a Foreign Language (TOEFL) score of at least 79, or an International English Language Testing Service (IELTS) score of at least 6.5. The Graduate Record Exam is not required for any applicant. [2]",,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Hamilton Lugar School of Global and International Studies,,,,,,,,Students will select one of the following three MELC core areas as their primary field: Arabic Language and Linguistics; Islamic Studies and Pre-Modern Middle Eastern Cultures; or the Modern Middle East. [5],"The Department of Middle Eastern Languages and Cultures is affiliated with the Hamilton Lugar School of Global and International Studies (HLS) in the College of Arts and Sciences, dedicated to providing Indiana University graduate students with the intellectual tools they will need to live, work, and thrive in the globalized world of the twenty-first century. [5] The Ph.D. in Middle Eastern Languages & Cultures at HLS allows students to work with renowned IU faculty and prepares them for an academic career at the university or college level. [4] Graduates develop a strong language foundation and expertise in this critical region of the world. [4] Developing language expertise is a core part of the Ph.D. program, requiring three non-English languages: a major MELC language (normally Arabic, Hebrew, Persian, or Turkish), a minor MELC language, and a European research language. [4] The Ph.D. program culminates in written and oral exams, as well as a dissertation. [4]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,"$644.52 per credit hour for Indiana residents, $1,863.32 per credit hour for non-residents (2023-2024 rates, subject to change)",,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Fellowships and assistantships,,,,,,,
,Museum Studies (Master's Degree Program),,,,,Graduate,,,,,,,Not Required,REQUIRED,,,,False,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,,,80,,,,,,,,,,,,,,,,,,,,
,Music (Doctoral),,,,,Doctoral,,,,,,,,,"The application process for doctoral programs at the Jacobs School of Music requires applicants to complete both the Indiana University Graduate School application and the Jacobs School of Music Supplemental Application. [8] General requirements include the submission of academic materials such as transcripts from previous institutions and three letters of recommendation. [8] An audition and/or interview is also required, with specific requirements varying by department. [8] Applicants whose native language is not English must submit a TOEFL or IELTS score, with a minimum TOEFL score of 100 (internet-based) or an IELTS score of 7.5 for doctoral applicants. [8]",,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Music Performance (Master's),,,,,Graduate,"Fall, Spring",,,December 1,Required,,,,"All new applicants to a graduate program must apply online to both the Indiana University Graduate School and to the Jacobs School of Music. [5] Applicants to all graduate degree and diploma programs are evaluated based on an audition and/or interview. [5] The application process includes providing email addresses for three recommenders who will receive a secure link to upload their letters. [1] Academic materials such as transcripts are also required. [1] For admission to a master's degree program, a minimum TOEFL score of 84 (Internet-based) or an IELTS score of 6.5 is required for applicants whose native language is not English. [5]",,,True,False,,,,,,,,,,,,,,,,,,Jacobs School of Music,"$43,269/Year",,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,True,False,,4,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Graduate Tuition Award, Artistic Excellence Award, Jacobs Fellowship, endowed scholarships, Associate Instructorships, and Graduate Assistantships",,,,,,,
,Nursing (MSN),,,,,Graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana University School of Nursing,,,,,,,,"['Adult-Gerontology Clinical Nurse Specialist', 'Nursing Education']","The Indiana University School of Nursing offers a Master of Science in Nursing (MSN) with two tracks: Clinical Nurse Specialist and Nurse Educator. The program is designed for those interested in a career in either of these roles and is taught by nationally-recognized faculty. While based out of the IU Indianapolis campus, most courses are offered online or in a hybrid-distance format. Clinical and practicum experiences can be completed within the student's home community in Indiana and are arranged collaboratively between students and faculty. The program's learning outcomes focus on several domains, including Knowledge for Nursing Practice, Person-Centered Care, Population Health, Scholarship for the Nursing Discipline, Quality and Safety, Systems-Based Practice, and Informatics and Healthcare Technologies.",,https://graduate.indiana.edu/degrees-programs/degrees.html,"All of our bachelor's, master's, and Doctor of Nursing Practice programs are accredited by the Commission on Collegiate Nursing Education. [7]",,,,,,4.0,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nursing Administration (Master's),,,,,Graduate,Fall,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,Indiana University School of Nursing,,,,,,,,Nursing Administration,"The Nursing Administration track prepares registered nurses for advanced management and leadership positions in a variety of healthcare settings such as hospitals, clinics, surgery centers, and community agencies. [1, 8] The program provides nursing professionals with a path toward advanced practice at the administrative level, focusing on pivotal roles in healthcare administration and management. [3] Students will explore leadership and decision-making processes, including financial stewardship, analysis of research and health policy, and strategic planning, to support improvements in healthcare delivery. [8] The curriculum is designed to equip nurses with advanced practice knowledge to enhance community health care and transform health care delivery systems. [1]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Online MBA (M.B.A.),,,,,Graduate,"Fall, Spring",,,Priority deadline: May 1. [1],,,Optional,REQUIRED,,,,True,False,False,False,False,False,,True,,,,True,True,,False,False,,,,Kelley School of Business,"The total tuition for the Kelley Direct Online MBA program is $94,944 for 54 credit hours for cohorts starting in fall 2024 and spring 2025. An additional $2,000 in fees covers in-person experiences, including lodging, meals, and course materials. [9]","$94,944",,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,"$1,635.56/credit hour for the Fall 2023 and Spring 2024 matriculation terms, with the rate locked for three years. [14]",,False,,4,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,54.0,,79,,,,,,,,,,,"Up to $30,000",,Merit-based scholarships such as the Kelley Direct Momentum Scholarship and Expanding Access Scholarship are available. [14],,,,,,,
,Performing Arts (Doctoral),,,,,Doctoral,,,,,,,,,"Applicants for a doctorate degree at the Jacobs School of Music must apply online to both the Indiana University Graduate School and the Jacobs School of Music. A bachelor's degree and the equivalent of a master's degree in music are required for admission. The admissions committee evaluates applicants based on their past academic record, letters of recommendation, and a required audition and/or interview. Applicants whose native language is not English must submit TOEFL or IELTS scores.",,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,"Department of Theatre, Drama, and Contemporary Dance",,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,False,,4,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Fellowships, Teaching Assistantships",,,,,,,
,Philanthropic Studies (M.A.),,,,,Graduate,"Fall, Spring, Summer",,Applications for the master's degree are accepted at any time. [1],Applications for the master's degree are accepted at any time. [1],,,,,,,,,,,,,,,,,,,,,,,,,,,Lilly Family School of Philanthropy,,,,,,,,,"The Master of Arts in Philanthropic Studies provides a comprehensive understanding of the intricate social, cultural, political, and economic dynamics that influence the philanthropic sector. [1] It is designed to be a gateway to comprehending the roles that philanthropy and nonprofit organizations play. [2] Students in the program delve into subjects such as the nonprofit and voluntary sectors, civil society, the history of philanthropy in America, and the ethical principles and values of philanthropy. [2] The curriculum is structured to help students gain experience in applying advanced research and to cultivate critical thinking skills regarding the complex challenges that the nonprofit sector faces. [4] Ultimately, the program aims to prepare graduates for leadership roles by deepening their individual leadership practices as they apply their learning. [1]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grants up to $1,000 per year are available for students in the M.A. program. [23]",,"Fellowships, assistantships, and scholarships are available. [6]",,,,,,,
,Philosophy (Doctoral),,,,,Doctoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Department of Philosophy at Indiana University offers a Ph.D. program. The curriculum for the doctoral degree includes distribution requirements across four areas: History of Philosophy, Metaphysics and Epistemology, Logic, and Value Theory. [8] Students must complete nine units of these distribution requirements. [8] For the History of Philosophy, three units are required, with at least one in ancient or medieval history and one in post-medieval history. [8] The requirement for Metaphysics and Epistemology and Logic is a disjunctive one, where students have options to fulfill the requirements in these areas. [8] The Value Theory requirement covers ethics, social and political philosophy, legal philosophy, and aesthetics. [8] The program also offers a Master of Arts degree, which requires 30 credit hours. [8]",,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Physics (PhD),,,,,Doctoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Policy Analysis (M.P.A.),,,,,Graduate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Political Science (Doctoral),,,,,Doctoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Psychology (Doctoral),,,,,Doctoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Public Administration (MPA),,,,,Graduate,,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,"['Environmental Policy and Sustainability', 'Homeland Security and Emergency Management', 'Innovation and Social Change', 'Nonprofit Management', 'Policy Analysis', 'Public Management', 'Specialized Study', 'Urban and Regional Governance']","The Master of Public Affairs (MPA) Program provides education in public management and policy analysis that prepares students for careers in public policy and administration in government, private, and nonprofit sectors. [4] The award-winning La Follette School faculty includes economists, political scientists, sociologists, and public affairs scholars who teach the skills and tools needed for a career in public affairs. [4] They are experts in social policy, health policy and management, public administration, public policy analysis, environmental policy, poverty, and tax policy and government finance. [4]",,https://graduate.indiana.edu/degrees-programs/degrees.html,"Accredited by the Network of Schools of Public Policy, Affairs, and Administration (NASPAA). [2, 5, 11, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Public Administration and Public Policy (Doctoral),,,,,Doctoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Public Health (Doctoral),,,,,Doctoral,Fall,,,2025-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,School of Public Health-Bloomington,,,,,,,,,,,https://graduate.indiana.edu/degrees-programs/degrees.html,,,,,,,4,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fellowships, Assistantships",,,,,,,
